,loan_id,loan_purpose,date,loan_granted,loan_repaid
714,592239,home,2012-04-25,1,1.0
715,979367,home,2012-02-10,1,1.0
716,220386,other,2012-06-25,0,
717,759632,other,2012-03-13,0,
718,463149,investment,2012-11-14,1,1.0
719,695618,investment,2012-07-19,0,
720,962846,investment,2012-04-04,1,0.0
721,736603,business,2012-12-24,1,1.0
722,850657,other,2012-01-09,0,
723,983000,business,2012-01-06,1,1.0
724,35172,emergency_funds,2012-10-30,0,
725,330852,investment,2012-09-06,0,
726,669890,home,2012-07-20,1,1.0
727,276586,investment,2012-07-17,0,
728,789594,business,2012-07-05,0,
729,824469,emergency_funds,2012-02-09,1,0.0
730,295682,business,2012-01-16,0,
731,353720,business,2012-06-05,0,
732,285493,investment,2012-08-14,0,
733,38179,other,2012-08-21,1,1.0
734,490350,home,2012-04-19,1,1.0
735,554624,business,2012-08-02,0,
736,960831,other,2012-01-11,0,
737,654699,emergency_funds,2012-02-20,0,
738,225769,home,2012-06-26,0,
739,101383,investment,2012-01-26,1,1.0
740,780881,business,2012-07-12,0,
741,948972,other,2012-09-25,1,0.0
742,485767,home,2012-03-21,1,1.0
743,152573,other,2012-03-26,1,0.0
744,506104,business,2012-09-10,0,
745,322906,business,2012-06-12,0,
746,508184,business,2012-07-18,1,1.0
747,425401,business,2012-03-13,1,1.0
748,784177,investment,2012-11-01,1,0.0
749,187990,home,2012-01-12,0,
750,542371,business,2012-10-19,1,0.0
751,699791,investment,2012-05-15,0,
752,932745,home,2012-01-11,1,0.0
753,445470,emergency_funds,2012-10-31,1,1.0
754,233086,emergency_funds,2012-07-30,0,
755,812391,business,2012-04-20,1,1.0
756,355897,home,2012-02-22,1,1.0
757,907472,emergency_funds,2012-10-03,1,1.0
758,192982,business,2012-10-10,1,0.0
759,501000,investment,2012-02-07,1,1.0
760,521884,business,2012-11-15,0,
761,913275,business,2012-05-16,1,1.0
762,790965,investment,2012-06-29,0,
763,224569,business,2012-04-19,1,1.0
764,128872,emergency_funds,2012-05-08,1,1.0
765,752006,business,2012-04-30,0,
766,923025,home,2012-01-19,0,
767,702952,business,2012-03-23,1,1.0
768,654246,business,2012-11-13,0,
769,581418,investment,2012-03-29,1,1.0
770,245400,business,2012-03-05,1,1.0
771,559874,emergency_funds,2012-05-30,1,1.0
772,49686,investment,2012-04-11,0,
773,973577,emergency_funds,2012-10-10,0,
774,998496,business,2012-06-05,0,
775,444449,investment,2012-01-19,0,
776,2011,emergency_funds,2012-06-06,0,
777,910642,business,2012-05-10,1,1.0
778,685815,home,2012-06-19,1,0.0
779,557430,emergency_funds,2012-09-25,1,1.0
780,711927,investment,2012-12-13,0,
781,922277,other,2012-11-13,0,
782,144679,business,2012-09-19,0,
783,132565,other,2012-04-26,0,
784,738722,emergency_funds,2012-11-23,0,
785,821978,home,2012-11-19,0,
786,686871,business,2012-09-21,0,
787,336183,business,2012-09-03,0,
788,312257,investment,2012-12-18,1,0.0
789,86309,business,2012-10-16,1,1.0
790,667094,other,2012-04-30,1,0.0
791,20851,other,2012-11-19,0,
792,136038,home,2012-12-24,0,
793,205033,home,2012-09-17,1,0.0
794,990470,investment,2012-12-05,0,
795,122268,emergency_funds,2012-04-11,0,
796,109703,investment,2012-11-13,1,1.0
797,780943,home,2012-05-17,1,0.0
798,215570,business,2012-06-01,1,1.0
799,508643,business,2012-12-12,0,
800,77184,business,2012-04-03,1,0.0
801,201506,home,2012-05-18,0,
802,99642,investment,2012-02-03,0,
803,227340,business,2012-11-15,1,1.0
804,787295,home,2012-03-19,0,
805,435080,investment,2012-01-30,0,
806,908812,emergency_funds,2012-09-13,1,0.0
807,792749,business,2012-02-07,1,1.0
808,137970,investment,2012-04-30,1,1.0
809,53780,investment,2012-02-27,1,1.0
810,854432,home,2012-06-19,1,1.0
811,318694,other,2012-09-03,0,
812,317886,business,2012-05-17,0,
813,601268,other,2012-12-07,1,1.0
814,426564,investment,2012-04-27,1,1.0
815,397975,home,2012-04-30,1,0.0
816,74253,other,2012-01-26,0,
817,667856,business,2012-04-12,1,1.0
818,791913,other,2012-03-21,0,
819,113744,investment,2012-01-18,0,
820,206925,emergency_funds,2012-01-13,1,1.0
821,632877,other,2012-08-15,1,1.0
822,382521,home,2012-08-06,1,0.0
823,311598,other,2012-11-14,0,
824,198974,home,2012-03-08,0,
825,404545,investment,2012-07-13,1,1.0
826,214846,investment,2012-07-10,0,
827,371466,emergency_funds,2012-01-04,0,
828,172933,investment,2012-01-31,0,
829,836919,investment,2012-02-24,0,
830,712442,business,2012-09-20,0,
831,390404,other,2012-03-13,0,
832,355613,home,2012-12-07,1,1.0
833,683406,business,2012-10-31,1,0.0
834,663314,home,2012-12-17,0,
835,504079,emergency_funds,2012-06-15,1,1.0
836,995148,other,2012-10-05,0,
837,521535,emergency_funds,2012-01-30,0,
838,488066,business,2012-05-17,0,
839,930809,home,2012-09-04,0,
840,58166,other,2012-12-28,0,
841,705275,home,2012-07-13,1,0.0
842,105259,business,2012-11-07,0,
843,452557,other,2012-09-12,0,
844,305799,home,2012-08-08,1,1.0
845,19985,investment,2012-04-26,0,
846,633050,investment,2012-09-19,0,
847,771096,home,2012-09-13,1,1.0
848,371667,business,2012-12-27,0,
849,320081,business,2012-01-02,0,
850,809544,business,2012-10-15,1,1.0
851,600000,investment,2012-11-30,1,1.0
852,906303,business,2012-04-23,1,1.0
853,373897,home,2012-01-13,0,
854,953240,investment,2012-07-10,1,0.0
855,676408,business,2012-04-19,1,1.0
856,948488,business,2012-05-14,1,0.0
857,748560,home,2012-07-19,0,
858,791960,emergency_funds,2012-09-26,1,1.0
859,776828,home,2012-08-16,1,1.0
860,691775,home,2012-04-17,1,0.0
861,91367,investment,2012-05-18,0,
862,534468,business,2012-04-10,0,
863,852394,home,2012-05-18,0,
864,168221,business,2012-01-25,1,1.0
865,783817,investment,2012-10-04,0,
866,764425,home,2012-08-08,0,
867,936261,other,2012-12-11,0,
868,911517,investment,2012-04-18,1,1.0
869,13763,other,2012-05-28,0,
870,112346,business,2012-03-06,1,1.0
871,827248,investment,2012-07-16,0,
872,662004,emergency_funds,2012-12-13,1,0.0
873,481092,emergency_funds,2012-06-06,0,
874,758836,home,2012-03-06,1,1.0
875,933626,home,2012-07-03,0,
876,615717,other,2012-08-21,0,
877,848979,emergency_funds,2012-02-02,0,
878,421989,business,2012-12-05,1,1.0
879,498375,other,2012-06-05,0,
880,297060,other,2012-04-25,0,
881,981355,business,2012-05-29,1,0.0
882,532311,investment,2012-06-12,0,
883,263657,emergency_funds,2012-05-22,0,
884,946128,home,2012-10-16,0,
885,842239,home,2012-10-09,0,
886,914074,investment,2012-04-05,0,
887,862082,home,2012-09-24,0,
888,590299,business,2012-04-02,0,
889,485219,other,2012-12-12,0,
890,860512,home,2012-01-26,0,
891,454973,business,2012-08-07,1,1.0
892,240082,investment,2012-08-28,0,
893,232607,investment,2012-03-16,1,1.0
894,499423,other,2012-11-07,0,
895,677611,home,2012-01-06,1,1.0
896,921456,investment,2012-10-02,0,
897,583681,other,2012-11-20,0,
898,47133,business,2012-11-13,1,1.0
899,261601,business,2012-11-05,1,1.0
900,491934,other,2012-08-17,1,1.0
901,382129,emergency_funds,2012-08-01,1,0.0
902,162914,other,2012-06-13,0,
903,492244,business,2012-07-17,0,
904,303945,home,2012-08-13,0,
905,969008,home,2012-06-27,0,
906,902776,emergency_funds,2012-01-23,1,1.0
907,314598,home,2012-11-05,0,
908,38514,home,2012-05-03,0,
909,853929,investment,2012-04-30,1,1.0
910,390453,other,2012-09-26,0,
911,67088,other,2012-08-29,0,
912,754140,investment,2012-05-03,0,
913,776001,investment,2012-08-30,0,
914,514664,investment,2012-11-15,1,1.0
915,885394,emergency_funds,2012-05-29,0,
916,98185,home,2012-04-04,1,1.0
917,746070,home,2012-01-11,1,1.0
918,210274,home,2012-08-28,1,1.0
919,515864,home,2012-03-01,1,1.0
920,680070,home,2012-12-24,1,0.0
921,499404,emergency_funds,2012-10-31,1,1.0
922,450559,business,2012-08-23,1,1.0
923,730295,business,2012-03-12,0,
924,645035,emergency_funds,2012-04-27,1,0.0
925,359051,home,2012-12-26,0,
926,885100,emergency_funds,2012-01-10,1,1.0
927,375945,other,2012-02-21,1,0.0
928,61120,business,2012-06-06,0,
929,807816,other,2012-02-28,0,
930,971980,investment,2012-03-21,1,1.0
931,449010,home,2012-07-23,0,
932,213845,other,2012-06-29,0,
933,369115,business,2012-09-24,1,1.0
934,149220,home,2012-10-18,0,
935,671027,home,2012-04-06,0,
936,285343,home,2012-01-24,1,1.0
937,975789,other,2012-11-23,0,
938,262610,investment,2012-09-11,0,
939,359895,home,2012-11-14,1,1.0
940,58130,business,2012-11-12,0,
941,154345,business,2012-10-05,0,
942,920159,investment,2012-07-23,0,
943,667599,emergency_funds,2012-02-10,1,0.0
944,371946,emergency_funds,2012-08-29,0,
945,644097,emergency_funds,2012-11-07,0,
946,608864,emergency_funds,2012-07-31,1,1.0
947,259243,other,2012-07-31,1,1.0
948,140469,emergency_funds,2012-11-06,0,
949,637059,other,2012-09-25,1,0.0
950,932787,home,2012-12-06,0,
951,663584,business,2012-06-18,0,
952,203486,business,2012-06-06,0,
953,597683,business,2012-12-24,1,1.0
954,453607,home,2012-10-17,0,
955,239253,other,2012-06-22,0,
956,932139,other,2012-04-17,1,1.0
957,192331,emergency_funds,2012-02-02,0,
958,188823,emergency_funds,2012-05-14,1,1.0
959,806450,other,2012-09-05,1,0.0
960,997217,home,2012-08-10,0,
961,622706,emergency_funds,2012-09-06,0,
962,795228,business,2012-07-05,0,
963,733071,business,2012-12-04,1,1.0
964,256450,home,2012-01-24,1,0.0
965,881347,emergency_funds,2012-08-07,0,
966,548068,home,2012-03-12,1,1.0
967,387857,other,2012-04-23,0,
968,874511,emergency_funds,2012-09-19,0,
969,787535,home,2012-05-09,1,1.0
970,410312,investment,2012-01-17,1,1.0
971,640541,emergency_funds,2012-06-18,0,
972,275367,investment,2012-05-16,1,1.0
973,776129,home,2012-02-13,1,1.0
974,293258,business,2012-08-23,0,
975,438785,emergency_funds,2012-04-04,0,
976,395906,business,2012-04-10,0,
977,185480,investment,2012-03-16,1,1.0
978,350492,other,2012-05-18,1,1.0
979,597532,home,2012-11-22,1,1.0
980,988433,investment,2012-07-23,1,0.0
981,374630,investment,2012-04-30,1,1.0
982,877027,business,2012-11-07,0,
983,828120,investment,2012-10-31,0,
984,198021,emergency_funds,2012-11-30,1,1.0
985,378727,home,2012-04-02,1,1.0
986,867810,emergency_funds,2012-03-12,0,
987,944065,investment,2012-04-23,0,
988,491960,business,2012-02-13,1,0.0
989,725831,business,2012-07-17,1,1.0
990,347441,other,2012-08-20,0,
991,324465,emergency_funds,2012-11-09,0,
992,664724,investment,2012-10-16,0,
993,90595,other,2012-11-22,1,0.0
994,210886,investment,2012-06-29,0,
995,211627,business,2012-01-10,1,0.0
996,7692,emergency_funds,2012-06-21,0,
997,863561,investment,2012-04-27,0,
998,568492,emergency_funds,2012-08-15,0,
999,14822,emergency_funds,2012-02-13,0,
1000,739769,home,2012-06-26,0,
1001,232682,home,2012-05-22,0,
1002,962593,investment,2012-11-13,1,1.0
1003,879803,investment,2012-03-05,0,
1004,323224,business,2012-01-23,0,
1005,364765,home,2012-04-23,1,1.0
1006,923058,business,2012-08-02,1,1.0
1007,156118,other,2012-02-20,1,0.0
1008,586924,other,2012-05-16,0,
1009,280934,other,2012-10-04,1,0.0
1010,609374,other,2012-06-12,1,0.0
1011,955188,emergency_funds,2012-12-03,0,
1012,62230,investment,2012-02-14,1,1.0
1013,567582,business,2012-01-12,0,
1014,731884,home,2012-05-02,1,0.0
1015,719489,other,2012-05-31,0,
1016,20219,other,2012-07-31,1,1.0
1017,687253,home,2012-09-27,0,
1018,420283,home,2012-06-25,0,
1019,370134,business,2012-04-25,0,
1020,389837,investment,2012-06-19,0,
1021,131299,emergency_funds,2012-08-08,1,1.0
1022,390502,other,2012-10-16,0,
1023,533660,business,2012-01-17,0,
1024,134775,investment,2012-02-10,0,
1025,314865,emergency_funds,2012-09-11,1,1.0
1026,399101,home,2012-09-26,1,0.0
1027,257120,business,2012-05-14,0,
1028,128351,home,2012-11-22,0,
1029,937896,home,2012-07-31,0,
1030,347381,home,2012-06-12,1,1.0
1031,76949,business,2012-10-29,0,
1032,201285,investment,2012-03-28,0,
1033,907927,emergency_funds,2012-01-24,0,
1034,339255,home,2012-08-31,1,0.0
1035,912401,emergency_funds,2012-03-26,1,0.0
1036,348162,investment,2012-01-23,1,1.0
1037,187091,home,2012-12-10,0,
1038,629237,investment,2012-08-27,1,1.0
1039,843062,emergency_funds,2012-09-12,1,1.0
1040,111387,emergency_funds,2012-10-23,1,1.0
1041,587095,emergency_funds,2012-04-24,0,
1042,237701,investment,2012-07-16,0,
1043,373764,emergency_funds,2012-05-04,0,
1044,885699,business,2012-08-10,0,
1045,307130,investment,2012-10-23,1,1.0
1046,560932,emergency_funds,2012-08-09,1,1.0
1047,615595,emergency_funds,2012-02-10,0,
1048,90651,other,2012-04-09,0,
1049,325913,home,2012-05-04,1,1.0
1050,237819,other,2012-11-02,0,
1051,38121,emergency_funds,2012-03-15,0,
1052,739197,emergency_funds,2012-10-10,0,
1053,88341,other,2012-09-25,1,1.0
1054,989990,investment,2012-02-14,1,0.0
1055,796195,investment,2012-07-25,1,1.0
1056,897319,business,2012-04-30,0,
1057,949954,home,2012-08-06,0,
1058,352214,home,2012-09-03,0,
1059,582267,other,2012-07-09,1,1.0
1060,903921,investment,2012-07-25,0,
1061,786455,home,2012-06-06,1,1.0
1062,510839,business,2012-02-28,1,0.0
1063,903012,investment,2012-04-03,1,1.0
1064,913818,business,2012-09-17,0,
1065,569582,emergency_funds,2012-09-17,0,
1066,927988,business,2012-12-26,0,
1067,855478,investment,2012-11-05,0,
1068,17241,investment,2012-07-31,0,
1069,203236,emergency_funds,2012-05-16,0,
1070,399977,home,2012-02-29,0,
1071,326726,investment,2012-10-08,0,
1072,848224,other,2012-01-06,0,
1073,925509,emergency_funds,2012-02-09,1,1.0
1074,803945,home,2012-12-12,0,
1075,246924,other,2012-08-16,1,0.0
1076,979685,home,2012-03-01,0,
1077,276718,other,2012-07-27,0,
1078,106292,emergency_funds,2012-04-18,0,
1079,855898,home,2012-07-03,0,
1080,13778,investment,2012-11-19,1,1.0
1081,674139,business,2012-03-16,1,1.0
1082,418318,home,2012-10-03,1,0.0
1083,160142,investment,2012-07-26,1,1.0
1084,555290,home,2012-02-28,0,
1085,600760,home,2012-10-31,0,
1086,696864,investment,2012-10-26,0,
1087,687820,investment,2012-03-01,0,
1088,984620,investment,2012-06-28,1,0.0
1089,383917,business,2012-11-06,1,1.0
1090,77454,investment,2012-01-19,0,
1091,936208,investment,2012-02-14,1,1.0
1092,807608,business,2012-09-06,1,1.0
1093,933136,business,2012-11-05,0,
1094,886763,home,2012-11-06,0,
1095,345887,investment,2012-06-07,0,
1096,635062,home,2012-03-20,1,0.0
1097,152890,emergency_funds,2012-05-18,0,
1098,697747,emergency_funds,2012-06-04,1,0.0
1099,622721,home,2012-10-08,0,
1100,98469,business,2012-02-29,0,
1101,632278,emergency_funds,2012-02-20,0,
1102,900087,home,2012-02-09,0,
1103,400241,emergency_funds,2012-02-15,0,
1104,601041,business,2012-09-19,1,1.0
1105,528082,other,2012-11-26,0,
1106,422741,emergency_funds,2012-05-29,1,0.0
1107,473589,investment,2012-09-05,0,
1108,998161,other,2012-06-19,0,
1109,396640,business,2012-06-13,1,1.0
1110,541498,business,2012-11-01,0,
1111,76205,business,2012-11-02,0,
1112,830549,emergency_funds,2012-11-07,1,1.0
1113,345137,home,2012-05-03,0,
1114,852851,home,2012-06-19,0,
1115,226983,emergency_funds,2012-03-07,0,
1116,720100,emergency_funds,2012-12-26,0,
1117,481118,other,2012-11-02,0,
1118,810053,investment,2012-06-07,0,
1119,863572,emergency_funds,2012-07-03,0,
1120,488992,home,2012-08-01,0,
1121,858953,business,2012-11-05,1,1.0
1122,490660,investment,2012-08-08,0,
1123,896783,home,2012-11-13,1,1.0
1124,830908,emergency_funds,2012-06-05,0,
1125,267970,business,2012-08-08,0,
1126,814639,home,2012-12-05,1,1.0
1127,371068,home,2012-02-21,1,1.0
1128,170800,business,2012-02-29,1,1.0
1129,657037,other,2012-12-24,0,
1130,875980,other,2012-07-04,0,
1131,67460,home,2012-05-16,0,
1132,386410,home,2012-10-11,1,1.0
1133,893084,emergency_funds,2012-03-23,0,
1134,347147,investment,2012-10-01,0,
1135,108117,business,2012-08-20,0,
1136,694102,investment,2012-05-08,0,
1137,610082,home,2012-06-19,0,
1138,454122,business,2012-09-11,0,
1139,366688,emergency_funds,2012-11-30,1,1.0
1140,261670,other,2012-05-15,1,1.0
1141,272726,investment,2012-01-27,0,
1142,857099,investment,2012-09-24,0,
1143,436580,investment,2012-08-23,0,
1144,704809,business,2012-06-25,1,0.0
1145,2082,other,2012-05-08,0,
1146,942748,other,2012-01-31,1,0.0
1147,638612,business,2012-07-19,1,1.0
1148,518114,home,2012-02-21,1,1.0
1149,217321,investment,2012-05-16,0,
1150,226347,emergency_funds,2012-11-22,0,
1151,859457,business,2012-05-09,0,
1152,802865,business,2012-06-14,0,
1153,160358,other,2012-04-09,0,
1154,700474,home,2012-01-24,1,1.0
1155,531248,home,2012-01-20,1,1.0
1156,200987,emergency_funds,2012-09-17,0,
1157,712379,home,2012-07-23,0,
1158,748314,other,2012-08-02,0,
1159,911315,business,2012-07-18,0,
1160,997388,other,2012-06-22,0,
1161,606618,investment,2012-12-14,1,0.0
1162,150175,investment,2012-09-20,0,
1163,872787,emergency_funds,2012-04-12,0,
1164,644783,business,2012-10-23,0,
1165,528329,investment,2012-12-12,0,
1166,742843,other,2012-08-17,1,0.0
1167,194333,investment,2012-11-01,1,0.0
1168,288541,emergency_funds,2012-08-02,0,
1169,874860,business,2012-01-09,1,0.0
1170,845503,home,2012-04-02,0,
1171,992417,investment,2012-06-29,0,
1172,406984,home,2012-01-12,0,
1173,565012,investment,2012-01-16,1,0.0
1174,513993,other,2012-04-10,0,
1175,525862,business,2012-02-07,0,
1176,414443,other,2012-01-19,1,0.0
1177,606878,home,2012-08-31,0,
1178,634186,business,2012-10-01,1,1.0
1179,763245,business,2012-03-22,1,1.0
1180,804909,emergency_funds,2012-05-25,1,0.0
1181,655536,other,2012-05-16,1,0.0
1182,969764,home,2012-01-30,1,1.0
1183,80084,emergency_funds,2012-07-17,1,1.0
1184,551356,emergency_funds,2012-08-28,0,
1185,599814,business,2012-09-05,0,
1186,52459,home,2012-04-17,1,1.0
1187,986563,business,2012-08-07,1,1.0
1188,470398,home,2012-04-03,0,
1189,39872,investment,2012-08-13,1,1.0
1190,916698,emergency_funds,2012-04-09,1,0.0
1191,236457,other,2012-06-28,1,0.0
1192,555126,investment,2012-02-16,0,
1193,908205,home,2012-08-29,1,0.0
1194,885399,other,2012-03-02,0,
1195,689559,business,2012-01-09,0,
1196,70629,home,2012-08-15,1,1.0
1197,800487,emergency_funds,2012-02-24,0,
1198,156568,home,2012-10-04,1,0.0
1199,635150,business,2012-03-20,1,1.0
1200,229055,emergency_funds,2012-09-18,1,1.0
1201,707879,other,2012-04-23,0,
1202,543935,business,2012-07-26,1,0.0
1203,983591,investment,2012-10-02,0,
1204,613361,business,2012-08-07,1,1.0
1205,771169,emergency_funds,2012-03-07,0,
1206,504159,home,2012-11-29,1,1.0
1207,778918,other,2012-11-23,0,
1208,509879,investment,2012-01-17,0,
1209,978920,business,2012-02-27,1,1.0
1210,203198,business,2012-02-29,1,1.0
1211,753258,investment,2012-08-09,1,1.0
1212,283349,investment,2012-04-06,0,
1213,711468,investment,2012-02-27,1,1.0
1214,233949,investment,2012-06-06,1,0.0
1215,701923,business,2012-05-11,1,0.0
1216,902948,emergency_funds,2012-05-08,1,0.0
1217,326068,business,2012-10-02,0,
1218,586334,investment,2012-10-10,0,
1219,942112,home,2012-06-19,0,
1220,634975,investment,2012-03-07,1,1.0
1221,499750,home,2012-09-26,1,1.0
1222,877716,investment,2012-04-04,0,
1223,269473,investment,2012-06-29,1,0.0
1224,109290,investment,2012-04-19,1,1.0
1225,427951,emergency_funds,2012-03-13,0,
1226,58379,home,2012-11-21,1,1.0
